date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_pvax,cases_fvax,cases_child,cases_adolescent,cases_adult,cases_elderly
2020-07-28,W.P. Labuan,1,1,0,2,0,0,0,0,0,1,0
2020-07-28,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Johor,1,0,0,39,0,0,0,0,0,1,0
2020-07-29,Kedah,0,0,0,8,0,0,0,0,0,0,0
2020-07-29,Kelantan,0,0,0,1,0,0,0,0,0,0,0
2020-07-29,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-07-29,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-07-29,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-07-29,Perlis,1,0,0,1,0,0,0,0,0,1,0
2020-07-29,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Sabah,1,0,0,11,0,0,0,0,0,1,0
2020-07-29,Sarawak,2,0,1,92,0,0,0,0,0,2,0
2020-07-29,Selangor,1,1,3,28,0,0,0,0,0,1,0
2020-07-29,Terengganu,0,0,1,2,0,0,0,0,0,0,0
2020-07-29,W.P. Kuala Lumpur,7,7,0,25,0,0,0,0,1,5,1
2020-07-29,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-07-29,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Johor,1,0,0,40,0,0,0,0,0,0,1
2020-07-30,Kedah,1,1,0,9,0,0,0,0,0,1,0
2020-07-30,Kelantan,0,0,0,1,0,0,0,0,0,0,0
2020-07-30,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-07-30,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-07-30,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-07-30,Perlis,0,0,0,1,0,0,0,0,0,0,0
2020-07-30,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Sabah,4,1,0,15,0,0,0,0,0,2,2
2020-07-30,Sarawak,0,0,1,91,0,0,0,0,0,0,0
2020-07-30,Selangor,1,1,3,26,0,0,0,0,0,1,0
2020-07-30,Terengganu,0,0,0,2,0,0,0,0,0,0,0
2020-07-30,W.P. Kuala Lumpur,1,0,1,25,0,0,0,0,0,1,0
2020-07-30,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-07-30,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,Johor,3,1,2,41,0,0,0,0,0,3,0
2020-07-31,Kedah,2,0,0,11,0,0,0,0,0,2,0
2020-07-31,Kelantan,0,0,1,0,0,0,0,0,0,0,0
2020-07-31,Melaka,0,0,1,-1,0,0,0,0,0,0,0
2020-07-31,Negeri Sembilan,1,0,0,3,0,0,0,0,0,1,0
2020-07-31,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-07-31,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-07-31,Perlis,0,0,0,1,0,0,0,0,0,0,0
2020-07-31,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,Sabah,1,0,0,16,0,0,0,0,0,0,1
2020-07-31,Sarawak,1,1,14,78,0,0,0,0,0,1,0
2020-07-31,Selangor,1,0,6,21,0,0,0,0,0,1,0
2020-07-31,Terengganu,0,0,2,0,0,0,0,0,0,0,0
2020-07-31,W.P. Kuala Lumpur,3,3,1,27,0,0,0,0,0,3,0
2020-07-31,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-07-31,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Johor,0,0,0,41,0,0,0,0,0,0,0
2020-08-01,Kedah,1,0,0,12,0,0,0,0,0,0,1
2020-08-01,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-01,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-01,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-01,Perak,2,2,0,6,0,0,0,0,0,2,0
2020-08-01,Perlis,0,0,0,1,0,0,0,0,0,0,0
2020-08-01,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Sabah,0,0,0,16,0,0,0,0,0,0,0
2020-08-01,Sarawak,0,0,3,75,0,0,0,0,0,0,0
2020-08-01,Selangor,6,5,0,27,0,0,0,0,0,4,2
2020-08-01,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,W.P. Kuala Lumpur,0,0,0,27,0,0,0,0,0,0,0
2020-08-01,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-08-01,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Johor,0,0,0,41,0,0,0,0,0,0,0
2020-08-02,Kedah,11,0,0,23,0,0,0,4,0,7,0
2020-08-02,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-02,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-02,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-02,Perak,0,0,2,4,0,0,0,0,0,0,0
2020-08-02,Perlis,0,0,0,1,0,0,0,0,0,0,0
2020-08-02,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Sabah,2,0,1,17,0,0,0,0,1,1,0
2020-08-02,Sarawak,0,0,9,66,0,0,0,0,0,0,0
2020-08-02,Selangor,1,1,2,26,0,0,0,0,0,1,0
2020-08-02,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,W.P. Kuala Lumpur,0,0,3,24,0,0,0,0,0,0,0
2020-08-02,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-08-02,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Johor,0,0,0,41,0,0,0,0,0,0,0
2020-08-03,Kedah,1,0,0,24,0,0,0,0,0,0,1
2020-08-03,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-03,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-03,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-03,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-03,Perlis,0,0,0,1,0,0,0,0,0,0,0
2020-08-03,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Sabah,0,0,1,16,0,0,0,0,0,0,0
2020-08-03,Sarawak,0,0,3,63,0,0,0,0,0,0,0
2020-08-03,Selangor,0,0,0,26,0,0,0,0,0,0,0
2020-08-03,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,W.P. Kuala Lumpur,0,0,0,24,0,0,0,0,0,0,0
2020-08-03,W.P. Labuan,1,0,0,3,0,0,0,0,0,1,0
2020-08-03,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Johor,0,0,3,38,0,0,0,0,0,0,0
2020-08-04,Kedah,0,0,0,24,0,0,0,0,0,0,0
2020-08-04,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-04,Negeri Sembilan,0,0,1,2,0,0,0,0,0,0,0
2020-08-04,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-04,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-04,Perlis,1,0,0,2,0,0,0,0,0,1,0
2020-08-04,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Sabah,0,0,0,16,0,0,0,0,0,0,0
2020-08-04,Sarawak,0,0,8,55,0,0,0,0,0,0,0
2020-08-04,Selangor,0,0,4,22,0,0,0,0,0,0,0
2020-08-04,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,W.P. Kuala Lumpur,0,0,0,24,0,0,0,0,0,0,0
2020-08-04,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-04,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Johor,1,0,1,38,0,0,0,0,0,0,1
2020-08-05,Kedah,3,0,0,27,0,0,0,0,0,3,0
2020-08-05,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-05,Negeri Sembilan,0,0,1,1,0,0,0,0,0,0,0
2020-08-05,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-05,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-05,Perlis,0,0,0,2,0,0,0,0,0,0,0
2020-08-05,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Sabah,2,0,2,16,0,0,0,1,0,1,0
2020-08-05,Sarawak,0,0,12,43,0,0,0,0,0,0,0
2020-08-05,Selangor,0,0,1,21,0,0,0,0,0,0,0
2020-08-05,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,W.P. Kuala Lumpur,15,15,1,38,0,0,0,1,1,12,1
2020-08-05,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-05,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Johor,0,0,2,36,0,0,0,0,0,0,0
2020-08-06,Kedah,6,0,0,33,0,0,0,1,0,4,1
2020-08-06,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-06,Negeri Sembilan,2,0,0,3,0,0,0,0,0,2,0
2020-08-06,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-06,Perak,0,0,1,3,0,0,0,0,0,0,0
2020-08-06,Perlis,0,0,0,2,0,0,0,0,0,0,0
2020-08-06,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Sabah,4,4,2,18,0,0,0,1,0,3,0
2020-08-06,Sarawak,0,0,4,39,0,0,0,0,0,0,0
2020-08-06,Selangor,0,0,1,20,0,0,0,0,0,0,0
2020-08-06,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,W.P. Kuala Lumpur,2,1,1,39,0,0,0,0,0,2,0
2020-08-06,W.P. Labuan,1,0,0,4,0,0,0,0,0,1,0
2020-08-06,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,Johor,1,0,4,33,0,0,0,0,0,1,0
2020-08-07,Kedah,1,0,0,34,0,0,0,0,0,1,0
2020-08-07,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-07,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-07,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-07,Perak,2,0,1,4,1,0,0,0,0,2,0
2020-08-07,Perlis,10,0,0,12,0,0,0,2,2,4,2
2020-08-07,Pulau Pinang,1,0,0,1,0,0,0,0,0,1,0
2020-08-07,Sabah,4,4,3,19,0,0,0,1,0,3,0
2020-08-07,Sarawak,1,1,5,35,0,0,0,0,0,1,0
2020-08-07,Selangor,2,2,0,22,0,0,0,0,0,2,0
2020-08-07,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,W.P. Kuala Lumpur,3,2,1,41,0,0,0,0,0,3,0
2020-08-07,W.P. Labuan,0,0,1,3,0,0,0,0,0,0,0
2020-08-07,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Johor,0,0,19,14,0,0,0,0,0,0,0
2020-08-08,Kedah,0,0,0,34,0,0,0,0,0,0,0
2020-08-08,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-08,Negeri Sembilan,1,0,0,4,0,0,0,0,0,1,0
2020-08-08,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-08,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-08,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-08,Pulau Pinang,0,0,0,1,0,0,0,0,0,0,0
2020-08-08,Sabah,0,0,1,18,0,0,0,0,0,0,0
2020-08-08,Sarawak,1,1,19,17,0,0,0,0,0,1,0
2020-08-08,Selangor,1,1,2,21,0,0,0,0,0,1,0
2020-08-08,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,W.P. Kuala Lumpur,3,3,6,38,0,0,0,0,0,3,0
2020-08-08,W.P. Labuan,1,1,0,4,0,0,0,0,0,1,0
2020-08-08,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Johor,0,0,2,12,0,0,0,0,0,0,0
2020-08-09,Kedah,0,0,0,34,0,0,0,0,0,0,0
2020-08-09,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-09,Negeri Sembilan,0,0,0,4,0,0,0,0,0,0,0
2020-08-09,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-09,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-09,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-09,Pulau Pinang,3,0,0,4,1,0,0,0,0,2,1
2020-08-09,Sabah,0,0,3,15,0,0,0,0,0,0,0
2020-08-09,Sarawak,1,1,0,18,0,0,0,0,0,1,0
2020-08-09,Selangor,1,1,1,21,0,0,0,0,0,1,0
2020-08-09,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,W.P. Kuala Lumpur,7,7,2,43,0,0,0,0,0,7,0
2020-08-09,W.P. Labuan,0,0,1,3,0,0,0,0,0,0,0
2020-08-09,W.P. Putrajaya,1,0,0,1,0,0,0,0,0,1,0
2020-08-10,Johor,2,1,0,14,0,0,0,0,0,2,0
2020-08-10,Kedah,0,0,0,34,0,0,0,0,0,0,0
2020-08-10,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Melaka,1,0,0,-1,0,0,0,0,0,1,0
2020-08-10,Negeri Sembilan,0,0,1,3,0,0,0,0,0,0,0
2020-08-10,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-10,Perak,3,0,0,7,0,0,0,1,0,2,0
2020-08-10,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-10,Pulau Pinang,0,0,0,4,0,0,0,0,0,0,0
2020-08-10,Sabah,0,0,0,15,0,0,0,0,0,0,0
2020-08-10,Sarawak,0,0,12,6,0,0,0,0,0,0,0
2020-08-10,Selangor,4,3,1,24,0,0,0,0,0,4,0
2020-08-10,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,W.P. Kuala Lumpur,1,1,5,39,0,0,0,0,0,1,0
2020-08-10,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-10,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-11,Johor,1,1,0,15,0,0,0,0,0,1,0
2020-08-11,Kedah,0,0,0,34,0,0,0,0,0,0,0
2020-08-11,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-11,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-11,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-11,Perak,0,0,0,7,0,0,0,0,0,0,0
2020-08-11,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-11,Pulau Pinang,0,0,0,4,0,0,0,0,0,0,0
2020-08-11,Sabah,1,0,3,13,0,0,0,0,0,0,1
2020-08-11,Sarawak,0,0,1,5,0,0,0,0,0,0,0
2020-08-11,Selangor,1,1,0,25,0,0,0,0,0,1,0
2020-08-11,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,W.P. Kuala Lumpur,6,3,2,43,0,0,0,0,0,6,0
2020-08-11,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-11,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-12,Johor,2,2,5,12,0,0,0,0,0,2,0
2020-08-12,Kedah,2,0,0,36,2,0,0,0,0,2,0
2020-08-12,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-12,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-12,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-12,Perak,0,0,0,7,0,0,0,0,0,0,0
2020-08-12,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-12,Pulau Pinang,0,0,0,4,0,0,0,0,0,0,0
2020-08-12,Sabah,4,3,0,17,0,0,0,0,0,3,1
2020-08-12,Sarawak,0,0,0,5,0,0,0,0,0,0,0
2020-08-12,Selangor,0,0,1,24,0,0,0,0,0,0,0
2020-08-12,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,W.P. Kuala Lumpur,3,3,2,44,0,0,0,0,0,2,1
2020-08-12,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-12,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-13,Johor,0,0,1,11,0,0,0,0,0,0,0
2020-08-13,Kedah,9,0,0,45,9,0,0,0,0,8,1
2020-08-13,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-13,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-13,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-13,Perak,0,0,0,7,0,0,0,0,0,0,0
2020-08-13,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-13,Pulau Pinang,0,0,0,4,0,0,0,0,0,0,0
2020-08-13,Sabah,0,0,0,17,0,0,0,0,0,0,0
2020-08-13,Sarawak,0,0,0,5,0,0,0,0,0,0,0
2020-08-13,Selangor,3,3,3,24,0,0,0,0,2,1,0
2020-08-13,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,W.P. Kuala Lumpur,3,1,0,47,0,0,0,0,0,3,0
2020-08-13,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-13,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-14,Johor,0,0,2,9,0,0,0,0,0,0,0
2020-08-14,Kedah,12,0,0,57,12,0,0,1,0,11,0
2020-08-14,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-14,Negeri Sembilan,0,0,0,3,0,0,0,0,0,0,0
2020-08-14,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-14,Perak,0,0,3,4,0,0,0,0,0,0,0
2020-08-14,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-14,Pulau Pinang,1,0,0,5,1,0,0,0,0,1,0
2020-08-14,Sabah,0,0,0,17,0,0,0,0,0,0,0
2020-08-14,Sarawak,1,1,0,6,0,0,0,0,0,1,0
2020-08-14,Selangor,2,2,2,24,0,0,0,0,0,1,1
2020-08-14,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,W.P. Kuala Lumpur,4,4,0,51,0,0,0,0,0,4,0
2020-08-14,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-14,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-15,Johor,1,0,1,9,0,0,0,0,0,1,0
2020-08-15,Kedah,14,0,0,71,14,0,0,3,1,9,1
2020-08-15,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-15,Negeri Sembilan,2,0,0,5,0,0,0,0,0,2,0
2020-08-15,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-15,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-15,Perlis,1,0,0,13,0,0,0,0,0,1,0
2020-08-15,Pulau Pinang,2,0,1,6,2,0,0,0,0,0,2
2020-08-15,Sabah,0,0,0,17,0,0,0,0,0,0,0
2020-08-15,Sarawak,0,0,0,6,0,0,0,0,0,0,0
2020-08-15,Selangor,0,0,0,24,0,0,0,0,0,0,0
2020-08-15,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,W.P. Kuala Lumpur,6,3,1,56,0,0,0,1,0,5,0
2020-08-15,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-15,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-16,Johor,0,0,0,9,0,0,0,0,0,0,0
2020-08-16,Kedah,5,0,15,61,5,0,0,2,0,3,0
2020-08-16,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-16,Negeri Sembilan,0,0,0,5,0,0,0,0,0,0,0
2020-08-16,Pahang,0,0,0,5,0,0,0,0,0,0,0
2020-08-16,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-16,Perlis,0,0,0,13,0,0,0,0,0,0,0
2020-08-16,Pulau Pinang,1,0,0,7,1,0,0,0,0,1,0
2020-08-16,Sabah,1,0,2,16,0,0,0,0,0,1,0
2020-08-16,Sarawak,0,0,0,6,0,0,0,0,0,0,0
2020-08-16,Selangor,5,5,1,28,0,0,0,0,0,5,0
2020-08-16,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,W.P. Kuala Lumpur,13,11,10,59,0,0,0,1,1,10,0
2020-08-16,W.P. Labuan,0,0,0,3,0,0,0,0,0,0,0
2020-08-16,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-17,Johor,0,0,1,8,0,0,0,0,0,0,0
2020-08-17,Kedah,6,0,0,67,6,0,0,1,2,1,2
2020-08-17,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,Melaka,0,0,0,-1,0,0,0,0,0,0,0
2020-08-17,Negeri Sembilan,0,0,5,0,0,0,0,0,0,0,0
2020-08-17,Pahang,0,0,5,0,0,0,0,0,0,0,0
2020-08-17,Perak,0,0,0,4,0,0,0,0,0,0,0
2020-08-17,Perlis,0,0,1,12,0,0,0,0,0,0,0
2020-08-17,Pulau Pinang,3,0,0,10,3,0,0,0,0,3,0
2020-08-17,Sabah,0,0,0,16,0,0,0,0,0,0,0
2020-08-17,Sarawak,0,0,2,4,0,0,0,0,0,0,0
2020-08-17,Selangor,1,0,0,29,0,0,0,0,0,1,0
2020-08-17,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,W.P. Kuala Lumpur,2,2,2,59,0,0,0,0,0,2,0
2020-08-17,W.P. Labuan,0,0,1,2,0,0,0,0,0,0,0
2020-08-17,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-18,Johor,0,0,1,7,0,0,0,0,0,0,0
2020-08-18,Kedah,3,0,5,65,3,0,0,2,0,1,0
2020-08-18,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Melaka,0,0,1,-2,0,0,0,0,0,0,0
2020-08-18,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Perak,0,0,1,3,0,0,0,0,0,0,0
2020-08-18,Perlis,0,0,0,12,0,0,0,0,0,0,0
2020-08-18,Pulau Pinang,0,0,1,9,0,0,0,0,0,0,0
2020-08-18,Sabah,0,0,1,15,0,0,0,0,0,0,0
2020-08-18,Sarawak,0,0,2,2,0,0,0,0,0,0,0
2020-08-18,Selangor,0,0,7,22,0,0,0,0,0,0,0
2020-08-18,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,W.P. Kuala Lumpur,4,4,7,56,0,0,0,1,1,1,1
2020-08-18,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-08-18,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-19,Johor,1,0,1,7,0,0,0,0,0,1,0
2020-08-19,Kedah,7,0,0,72,7,0,0,2,0,3,2
2020-08-19,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Melaka,0,0,0,-2,0,0,0,0,0,0,0
2020-08-19,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Perak,0,0,0,3,0,0,0,0,0,0,0
2020-08-19,Perlis,0,0,10,2,0,0,0,0,0,0,0
2020-08-19,Pulau Pinang,4,0,0,13,4,0,0,0,1,2,1
2020-08-19,Sabah,0,0,1,14,0,0,0,0,0,0,0
2020-08-19,Sarawak,0,0,0,2,0,0,0,0,0,0,0
2020-08-19,Selangor,0,0,3,19,0,0,0,0,0,0,0
2020-08-19,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,W.P. Kuala Lumpur,3,3,8,51,0,0,0,0,0,3,0
2020-08-19,W.P. Labuan,1,1,0,3,0,0,0,0,0,1,0
2020-08-19,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-20,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-08-20,Kedah,0,0,0,72,0,0,0,0,0,0,0
2020-08-20,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Melaka,0,0,0,-2,0,0,0,0,0,0,0
2020-08-20,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Perak,0,0,0,3,0,0,0,0,0,0,0
2020-08-20,Perlis,0,0,0,2,0,0,0,0,0,0,0
2020-08-20,Pulau Pinang,0,0,0,13,0,0,0,0,0,0,0
2020-08-20,Sabah,0,0,0,14,0,0,0,0,0,0,0
2020-08-20,Sarawak,4,4,1,5,0,0,0,0,0,4,0
2020-08-20,Selangor,1,1,0,20,0,0,0,0,0,1,0
2020-08-20,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,W.P. Kuala Lumpur,0,0,5,46,0,0,0,0,0,0,0
2020-08-20,W.P. Labuan,0,0,1,2,0,0,0,0,0,0,0
2020-08-20,W.P. Putrajaya,0,0,0,1,0,0,0,0,0,0,0
2020-08-21,Johor,0,0,1,6,0,0,0,0,0,0,0
2020-08-21,Kedah,3,0,7,68,3,0,0,1,0,2,0
2020-08-21,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Melaka,0,0,0,-2,0,0,0,0,0,0,0
2020-08-21,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Perak,0,0,0,3,0,0,0,0,0,0,0
2020-08-21,Perlis,0,0,0,2,0,0,0,0,0,0,0
2020-08-21,Pulau Pinang,0,0,2,11,0,0,0,0,0,0,0
2020-08-21,Sabah,0,0,0,14,0,0,0,0,0,0,0
2020-08-21,Sarawak,1,0,0,6,0,0,0,0,0,1,0
2020-08-21,Selangor,2,2,1,21,0,0,0,0,0,2,0
2020-08-21,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,W.P. Kuala Lumpur,3,2,1,48,0,0,0,0,0,3,0
2020-08-21,W.P. Labuan,0,0,0,2,0,0,0,0,0,0,0
2020-08-21,W.P. Putrajaya,0,0,1,0,0,0,0,0,0,0,0
2020-08-22,Johor,0,0,0,6,0,0,0,0,0,0,0
2020-08-22,Kedah,5,0,0,73,5,0,0,0,0,5,0
